filename,class,fill,x,y,width,height
00592.jpg,cup,100,419.0,434.0,264.0,276.0
00592.jpg,cup,30,1347.0,289.0,283.0,322.0
00593.jpg,cup,100,1474.0,175.0,370.0,256.0
00593.jpg,cup,30,1509.0,483.0,351.0,272.0
00593.jpg,cup,30,1632.0,719.0,280.0,288.0
00594.jpg,cup,30,1469.0,442.0,221.0,272.0
00594.jpg,cup,30,1427.0,748.0,235.0,240.0
00595.jpg,cup,30,1411.0,441.0,306.0,280.0
00595.jpg,cup,30,1400.0,680.0,272.0,321.0
00596.jpg,cup,100,889.0,52.0,277.0,326.0
00596.jpg,cup,30,826.0,413.0,272.0,225.0
00596.jpg,cup,30,1179.0,414.0,252.0,314.0
00596.jpg,cup,30,1008.0,725.0,224.0,289.0
00597.jpg,cup,30,825.0,424.0,274.0,221.0
00597.jpg,cup,100,717.0,680.0,241.0,290.0
00598.jpg,cup,30,403.0,41.0,290.0,337.0
00598.jpg,cup,30,573.0,457.0,266.0,225.0
00598.jpg,cup,100,500.0,724.0,278.0,262.0
00599.jpg,cup,30,314.0,50.0,291.0,242.0
00599.jpg,cup,30,464.0,307.0,290.0,239.0
00599.jpg,cup,100,476.0,611.0,279.0,253.0
00599.jpg,cup,30,548.0,828.0,277.0,204.0
00600.jpg,cup,30,101.0,49.0,318.0,308.0
00600.jpg,cup,30,275.0,343.0,276.0,246.0
00600.jpg,cup,100,164.0,604.0,307.0,261.0
00600.jpg,cup,30,237.0,827.0,283.0,194.0
00601.jpg,glass,30,1.0,710.0,221.0,303.0
00601.jpg,cup,30,1644.0,110.0,272.0,277.0
00601.jpg,cup,30,1611.0,399.0,304.0,302.0
00601.jpg,cup,30,1560.0,663.0,319.0,279.0
00601.jpg,cup,30,1523.0,888.0,260.0,185.0
00602.jpg,cup,30,105.0,7.0,327.0,339.0
00602.jpg,cup,30,125.0,361.0,298.0,225.0
00603.jpg,cup,30,99.0,12.0,318.0,343.0
00603.jpg,cup,30,959.0,5.0,272.0,247.0
00603.jpg,cup,30,1294.0,11.0,313.0,241.0
00604.jpg,cup,30,84.0,43.0,327.0,349.0
00604.jpg,cup,30,1306.0,282.0,290.0,272.0
00604.jpg,cup,30,955.0,318.0,262.0,229.0
00605.jpg,cup,30,1306.0,533.0,230.0,291.0
00606.jpg,cup,30,436.0,566.0,264.0,332.0
00607.jpg,cup,30,313.0,721.0,247.0,301.0
00607.jpg,cup,30,1046.0,745.0,303.0,283.0
00607.jpg,cup,30,1444.0,744.0,272.0,240.0
00608.jpg,cup,30,114.0,827.0,297.0,249.0
00608.jpg,cup,30,682.0,719.0,249.0,316.0
00608.jpg,cup,30,1050.0,738.0,303.0,292.0
00608.jpg,cup,30,1448.0,735.0,265.0,256.0
00609.jpg,cup,30,861.0,413.0,285.0,303.0
00609.jpg,cup,30,955.0,894.0,201.0,181.0
00610.jpg,cup,30,900.0,453.0,288.0,276.0
00610.jpg,cup,30,879.0,736.0,310.0,191.0
00610.jpg,cup,30,952.0,900.0,204.0,177.0
00611.jpg,cup,30,1.0,363.0,308.0,248.0
00611.jpg,cup,30,517.0,672.0,234.0,268.0
00611.jpg,cup,30,1094.0,677.0,307.0,286.0
00611.jpg,cup,30,1705.0,125.0,224.0,326.0
00612.jpg,glass,30,1.0,716.0,218.0,294.0
00612.jpg,cup,30,1662.0,121.0,254.0,271.0
00612.jpg,cup,30,1607.0,398.0,308.0,308.0
00612.jpg,cup,30,1546.0,678.0,326.0,254.0
00612.jpg,cup,30,1539.0,908.0,246.0,168.0
00613.jpg,cup,30,5.0,361.0,296.0,259.0
00613.jpg,cup,30,531.0,676.0,219.0,268.0
00613.jpg,cup,30,1094.0,682.0,307.0,278.0
00614.jpg,cup,30,742.0,832.0,246.0,243.0
00614.jpg,cup,30,1019.0,846.0,207.0,228.0
00614.jpg,cup,30,1324.0,876.0,270.0,201.0
00614.jpg,cup,30,1660.0,869.0,254.0,204.0
00615.jpg,cup,30,738.0,850.0,236.0,235.0
00615.jpg,cup,30,1032.0,843.0,198.0,231.0
00616.jpg,cup,30,747.0,844.0,234.0,233.0
00616.jpg,cup,30,1013.0,832.0,219.0,241.0
00616.jpg,cup,30,1330.0,876.0,255.0,201.0
00616.jpg,cup,30,1558.0,829.0,279.0,247.0
00617.jpg,cup,30,1279.0,185.0,282.0,324.0
00617.jpg,cup,30,1584.0,684.0,227.0,228.0
00618.jpg,cup,30,255.0,451.0,303.0,259.0
00618.jpg,cup,30,200.0,786.0,278.0,290.0
00619.jpg,cup,30,1032.0,264.0,277.0,258.0
00619.jpg,cup,30,778.0,485.0,280.0,253.0
00620.jpg,cup,30,1032.0,268.0,278.0,274.0
00620.jpg,cup,30,765.0,489.0,298.0,234.0
00621.jpg,cup,30,974.0,264.0,336.0,289.0
00621.jpg,cup,30,1004.0,871.0,262.0,218.0
00621.jpg,cup,30,1417.0,767.0,294.0,282.0
00622.jpg,cup,30,603.0,698.0,253.0,237.0
00622.jpg,cup,30,1033.0,261.0,273.0,277.0
00622.jpg,cup,30,1511.0,723.0,309.0,290.0
00623.jpg,cup,30,181.0,766.0,280.0,288.0
00623.jpg,cup,30,983.0,253.0,310.0,310.0
00624.jpg,cup,30,815.0,553.0,259.0,218.0
00624.jpg,cup,30,1015.0,867.0,239.0,212.0
00624.jpg,cup,30,1417.0,756.0,296.0,276.0
00625.jpg,glass,30,2.0,708.0,215.0,283.0
00625.jpg,cup,30,952.0,4.0,268.0,250.0
00625.jpg,cup,30,1034.0,362.0,300.0,254.0
00625.jpg,cup,30,1007.0,668.0,230.0,307.0
00625.jpg,cup,30,960.0,910.0,234.0,165.0
00626.jpg,cup,30,991.0,255.0,313.0,307.0
00626.jpg,cup,30,1014.0,857.0,255.0,218.0
00626.jpg,cup,30,1409.0,763.0,303.0,282.0
00627.jpg,cup,30,435.0,431.0,286.0,270.0
00627.jpg,cup,30,1135.0,806.0,280.0,272.0
00628.jpg,cup,30,852.0,272.0,319.0,244.0
00628.jpg,cup,30,1340.0,301.0,288.0,279.0
00628.jpg,cup,30,1365.0,841.0,259.0,228.0
00629.jpg,cup,30,850.0,265.0,320.0,247.0
00629.jpg,cup,30,1351.0,832.0,273.0,222.0
00630.jpg,cup,30,243.0,567.0,315.0,248.0
00630.jpg,cup,30,680.0,810.0,272.0,270.0
00630.jpg,cup,30,1184.0,808.0,221.0,242.0
00631.jpg,cup,30,242.0,561.0,290.0,254.0
00631.jpg,cup,30,660.0,805.0,262.0,274.0
00631.jpg,cup,30,1335.0,297.0,290.0,296.0
00632.jpg,cup,30,229.0,568.0,327.0,248.0
00632.jpg,cup,30,686.0,816.0,242.0,261.0
00632.jpg,cup,30,1342.0,318.0,284.0,284.0
00632.jpg,cup,30,1199.0,803.0,209.0,249.0
00633.jpg,cup,30,612.0,315.0,304.0,242.0
00633.jpg,cup,30,669.0,808.0,267.0,270.0
00633.jpg,cup,30,1032.0,549.0,256.0,286.0
00634.jpg,cup,30,215.0,551.0,247.0,273.0
00634.jpg,cup,30,1136.0,475.0,310.0,272.0
00634.jpg,cup,30,1171.0,745.0,247.0,280.0
00635.jpg,cup,30,213.0,554.0,250.0,268.0
00635.jpg,cup,30,1137.0,487.0,303.0,255.0
00635.jpg,cup,30,1172.0,753.0,240.0,282.0
00636.jpg,cup,30,19.0,460.0,338.0,264.0
00636.jpg,cup,30,337.0,415.0,283.0,249.0
00636.jpg,cup,30,1420.0,599.0,292.0,295.0
00637.jpg,glass,30,772.0,350.0,179.0,177.0
00637.jpg,glass,30,620.0,541.0,153.0,170.0
00637.jpg,glass,30,1117.0,578.0,155.0,195.0
00638.jpg,glass,30,767.0,340.0,176.0,187.0
00638.jpg,glass,30,835.0,832.0,191.0,215.0
00639.jpg,glass,30,282.0,409.0,241.0,191.0
00639.jpg,glass,30,768.0,343.0,200.0,176.0
00639.jpg,glass,30,1107.0,588.0,173.0,176.0
00640.jpg,glass,30,760.0,332.0,198.0,182.0
00640.jpg,glass,30,1554.0,822.0,215.0,229.0
00641.jpg,glass,30,750.0,338.0,201.0,188.0
00641.jpg,glass,30,1328.0,435.0,219.0,228.0
00642.jpg,glass,30,762.0,334.0,189.0,203.0
00642.jpg,glass,30,652.0,719.0,189.0,199.0
00642.jpg,glass,30,1321.0,439.0,213.0,219.0
00643.jpg,glass,30,324.0,412.0,248.0,206.0
00643.jpg,glass,30,355.0,624.0,194.0,181.0
00643.jpg,glass,30,777.0,330.0,188.0,205.0
00644.jpg,glass,30,315.0,413.0,252.0,199.0
00644.jpg,glass,30,766.0,339.0,189.0,192.0
00644.jpg,glass,30,1318.0,440.0,228.0,224.0
00645.jpg,glass,30,294.0,421.0,213.0,175.0
00645.jpg,glass,30,757.0,332.0,197.0,198.0
00645.jpg,glass,30,1310.0,441.0,241.0,206.0
00645.jpg,glass,30,1038.0,805.0,218.0,239.0
00646.jpg,glass,30,757.0,327.0,203.0,210.0
00646.jpg,glass,30,1311.0,440.0,234.0,211.0
00646.jpg,glass,30,907.0,809.0,139.0,217.0
00646.jpg,glass,30,1044.0,815.0,217.0,244.0
00647.jpg,glass,30,256.0,387.0,244.0,204.0
00647.jpg,glass,30,688.0,367.0,177.0,177.0
00647.jpg,glass,30,868.0,701.0,206.0,206.0
00648.jpg,glass,30,692.0,357.0,173.0,176.0
00648.jpg,glass,30,1053.0,228.0,193.0,185.0
00648.jpg,glass,30,1334.0,441.0,211.0,203.0
00648.jpg,glass,30,1099.0,671.0,229.0,224.0
00649.jpg,glass,30,1041.0,228.0,227.0,192.0
00649.jpg,glass,30,1093.0,669.0,227.0,248.0
00650.jpg,glass,30,165.0,211.0,241.0,174.0
00650.jpg,glass,30,694.0,542.0,203.0,216.0
00650.jpg,glass,30,1096.0,673.0,216.0,229.0
00650.jpg,glass,30,1315.0,437.0,217.0,223.0
00651.jpg,glass,30,162.0,207.0,222.0,175.0
00651.jpg,glass,30,700.0,542.0,195.0,203.0
00651.jpg,glass,30,696.0,791.0,222.0,235.0
00651.jpg,glass,30,1099.0,668.0,210.0,248.0
00651.jpg,glass,30,1317.0,453.0,210.0,200.0
00652.jpg,glass,30,654.0,604.0,188.0,187.0
00652.jpg,glass,30,1112.0,668.0,207.0,236.0
00652.jpg,glass,30,1312.0,427.0,231.0,240.0
00653.jpg,glass,30,324.0,340.0,212.0,211.0
00653.jpg,glass,30,1109.0,662.0,221.0,231.0
00654.jpg,glass,30,325.0,810.0,186.0,201.0
00654.jpg,glass,30,1112.0,664.0,201.0,247.0
00654.jpg,glass,30,1322.0,434.0,213.0,218.0
00655.jpg,glass,30,658.0,837.0,209.0,212.0
00655.jpg,glass,30,1314.0,422.0,223.0,247.0
00656.jpg,glass,30,698.0,308.0,200.0,211.0
00656.jpg,glass,30,661.0,715.0,228.0,258.0
00656.jpg,glass,30,1160.0,706.0,204.0,240.0
00657.jpg,glass,30,322.0,542.0,242.0,240.0
00657.jpg,glass,30,707.0,316.0,205.0,209.0
00657.jpg,glass,30,1160.0,714.0,195.0,264.0
00658.jpg,glass,30,621.0,602.0,199.0,259.0
00658.jpg,glass,30,834.0,632.0,171.0,258.0
00658.jpg,glass,30,1015.0,639.0,183.0,227.0
00659.jpg,glass,30,816.0,621.0,201.0,234.0
00659.jpg,glass,30,1028.0,570.0,209.0,216.0
00660.jpg,glass,30,641.0,470.0,203.0,217.0
00660.jpg,glass,30,804.0,621.0,219.0,235.0
00660.jpg,glass,30,1030.0,569.0,198.0,200.0
00661.jpg,glass,30,646.0,474.0,207.0,217.0
00661.jpg,glass,30,816.0,618.0,203.0,209.0
00662.jpg,glass,30,817.0,619.0,200.0,201.0
00663.jpg,glass,30,606.0,646.0,188.0,165.0
00663.jpg,glass,30,810.0,511.0,188.0,198.0
00663.jpg,glass,30,1049.0,578.0,197.0,212.0
00664.jpg,glass,30,757.0,384.0,176.0,181.0
00664.jpg,glass,30,787.0,580.0,139.0,169.0
00664.jpg,glass,30,778.0,748.0,176.0,225.0
00665.jpg,glass,30,694.0,663.0,167.0,170.0
00665.jpg,glass,30,1000.0,804.0,201.0,219.0
00666.jpg,glass,30,826.0,428.0,146.0,176.0
00666.jpg,glass,30,721.0,593.0,183.0,207.0
00666.jpg,glass,30,1002.0,787.0,174.0,225.0
00667.jpg,glass,30,803.0,428.0,176.0,175.0
00667.jpg,glass,30,820.0,647.0,161.0,187.0
00667.jpg,glass,30,820.0,835.0,185.0,207.0
00668.jpg,glass,30,483.0,343.0,185.0,173.0
00668.jpg,glass,30,810.0,644.0,171.0,197.0
00668.jpg,glass,30,1188.0,840.0,176.0,225.0
00669.jpg,glass,30,300.0,197.0,182.0,195.0
00669.jpg,glass,30,876.0,418.0,177.0,185.0
00670.jpg,glass,30,286.0,210.0,192.0,168.0
00670.jpg,glass,30,905.0,786.0,192.0,235.0
00671.jpg,glass,30,415.0,404.0,195.0,191.0
00671.jpg,glass,30,575.0,411.0,203.0,193.0
00672.jpg,glass,30,301.0,393.0,191.0,167.0
00672.jpg,glass,30,883.0,404.0,197.0,198.0
00672.jpg,glass,30,1484.0,489.0,215.0,189.0
00673.jpg,glass,30,236.0,367.0,260.0,174.0
00673.jpg,glass,30,922.0,399.0,165.0,167.0
00673.jpg,glass,30,1484.0,493.0,216.0,182.0
00674.jpg,glass,30,228.0,358.0,253.0,188.0
00674.jpg,glass,30,1489.0,484.0,207.0,195.0
00675.jpg,glass,30,375.0,713.0,223.0,219.0
00675.jpg,glass,30,924.0,726.0,181.0,213.0
00675.jpg,glass,30,1433.0,739.0,180.0,185.0
00676.jpg,glass,30,380.0,575.0,224.0,222.0
00676.jpg,glass,30,1443.0,628.0,181.0,170.0
00677.jpg,glass,30,397.0,596.0,215.0,207.0
00677.jpg,glass,30,1443.0,625.0,185.0,169.0
00678.jpg,glass,30,403.0,600.0,215.0,193.0
00678.jpg,glass,30,929.0,603.0,186.0,177.0
00678.jpg,glass,30,1440.0,606.0,218.0,222.0
00679.jpg,glass,30,398.0,584.0,195.0,192.0
00680.jpg,glass,30,763.0,799.0,161.0,200.0
00680.jpg,glass,30,1439.0,600.0,217.0,224.0
00681.jpg,glass,30,913.0,600.0,182.0,199.0
00682.jpg,glass,30,157.0,579.0,186.0,173.0
00682.jpg,glass,30,923.0,598.0,170.0,223.0
00683.jpg,glass,30,911.0,599.0,175.0,206.0
00683.jpg,glass,30,1432.0,608.0,243.0,216.0
00684.jpg,glass,30,642.0,686.0,183.0,223.0
00684.jpg,glass,30,1439.0,602.0,211.0,209.0
00685.jpg,glass,30,93.0,225.0,197.0,175.0
00685.jpg,glass,30,881.0,870.0,193.0,206.0
00685.jpg,glass,30,1437.0,597.0,225.0,229.0
00686.jpg,glass,30,92.0,218.0,228.0,176.0
00686.jpg,glass,30,790.0,197.0,188.0,183.0
00687.jpg,glass,30,664.0,663.0,165.0,182.0
00687.jpg,glass,30,789.0,188.0,180.0,201.0
00688.jpg,glass,30,792.0,193.0,180.0,180.0
00688.jpg,glass,30,677.0,582.0,163.0,185.0
00688.jpg,glass,30,822.0,568.0,205.0,213.0
00689.jpg,glass,30,688.0,586.0,141.0,167.0
00689.jpg,glass,30,843.0,574.0,157.0,200.0
00689.jpg,glass,30,736.0,725.0,177.0,143.0
00690.jpg,glass,30,472.0,759.0,189.0,183.0
00690.jpg,glass,30,745.0,693.0,157.0,192.0
00690.jpg,glass,30,843.0,576.0,180.0,195.0
00691.jpg,glass,30,506.0,391.0,223.0,193.0
00691.jpg,glass,30,476.0,757.0,189.0,173.0
00691.jpg,glass,30,743.0,676.0,193.0,204.0
00692.jpg,glass,30,151.0,617.0,203.0,158.0
00692.jpg,glass,30,515.0,391.0,229.0,198.0
00692.jpg,glass,30,733.0,664.0,195.0,206.0
00693.jpg,glass,30,1568.0,621.0,223.0,219.0
00693.jpg,glass,30,1578.0,799.0,224.0,219.0
00694.jpg,glass,30,1592.0,466.0,197.0,174.0
00694.jpg,glass,30,1569.0,639.0,230.0,198.0
00694.jpg,glass,30,1577.0,799.0,233.0,217.0
00695.jpg,glass,30,1310.0,574.0,206.0,215.0
00695.jpg,glass,30,1580.0,470.0,207.0,174.0
00695.jpg,glass,30,1582.0,795.0,215.0,222.0
00696.jpg,glass,30,579.0,539.0,200.0,201.0
00696.jpg,glass,30,1310.0,566.0,199.0,207.0
00696.jpg,glass,30,1589.0,463.0,205.0,182.0
00696.jpg,glass,30,1582.0,792.0,219.0,217.0
00697.jpg,glass,30,215.0,296.0,244.0,176.0
00697.jpg,glass,30,1310.0,571.0,201.0,213.0
00697.jpg,glass,30,1587.0,460.0,206.0,180.0
00697.jpg,glass,30,1580.0,784.0,231.0,230.0
00698.jpg,glass,30,292.0,704.0,211.0,199.0
00698.jpg,glass,30,1316.0,572.0,204.0,213.0
00698.jpg,glass,30,1596.0,476.0,193.0,167.0
00698.jpg,glass,30,1583.0,797.0,228.0,222.0
00699.jpg,glass,30,859.0,614.0,164.0,195.0
00699.jpg,glass,30,1309.0,574.0,225.0,221.0
00699.jpg,glass,30,1595.0,468.0,203.0,171.0
00699.jpg,glass,30,1569.0,790.0,244.0,230.0
00700.jpg,glass,30,1281.0,588.0,207.0,203.0
00701.jpg,glass,30,446.0,481.0,223.0,209.0
00701.jpg,glass,30,895.0,274.0,173.0,171.0
00701.jpg,glass,30,1284.0,586.0,194.0,215.0
00702.jpg,glass,30,883.0,759.0,169.0,180.0
00703.jpg,glass,30,845.0,334.0,215.0,194.0
00703.jpg,glass,30,884.0,748.0,181.0,171.0
00703.jpg,glass,30,1270.0,587.0,223.0,207.0
00704.jpg,glass,30,590.0,533.0,201.0,212.0
00704.jpg,glass,30,857.0,330.0,188.0,197.0
00704.jpg,glass,30,1270.0,607.0,195.0,179.0
00705.jpg,glass,30,847.0,339.0,216.0,199.0
00705.jpg,glass,30,890.0,788.0,200.0,210.0
00705.jpg,glass,30,1262.0,598.0,215.0,187.0
00706.jpg,glass,30,211.0,351.0,265.0,188.0
00706.jpg,glass,30,841.0,339.0,233.0,197.0
00706.jpg,glass,30,1257.0,604.0,213.0,179.0
00707.jpg,glass,30,392.0,611.0,237.0,212.0
00707.jpg,glass,30,853.0,336.0,213.0,193.0
00707.jpg,glass,30,1256.0,594.0,212.0,192.0
00708.jpg,glass,30,126.0,422.0,262.0,182.0
00708.jpg,glass,30,851.0,336.0,217.0,188.0
00708.jpg,glass,30,1270.0,590.0,193.0,188.0
00709.jpg,glass,30,723.0,300.0,167.0,197.0
00709.jpg,glass,30,879.0,326.0,181.0,200.0
00709.jpg,glass,30,1268.0,593.0,188.0,189.0
00710.jpg,glass,30,564.0,255.0,186.0,211.0
00710.jpg,glass,30,1269.0,585.0,176.0,211.0
00711.jpg,glass,30,308.0,473.0,236.0,206.0
00711.jpg,glass,30,730.0,310.0,187.0,183.0
00711.jpg,glass,30,1269.0,591.0,181.0,187.0
00712.jpg,glass,30,507.0,801.0,239.0,229.0
00712.jpg,glass,30,714.0,307.0,203.0,180.0
00712.jpg,glass,30,1282.0,576.0,174.0,199.0
00713.jpg,glass,30,128.0,626.0,241.0,207.0
00713.jpg,glass,30,713.0,320.0,217.0,170.0
00714.jpg,glass,30,717.0,310.0,189.0,181.0
00714.jpg,glass,30,1270.0,597.0,182.0,193.0
00714.jpg,glass,30,1694.0,749.0,224.0,221.0
00715.jpg,glass,30,727.0,304.0,165.0,186.0
00715.jpg,glass,30,888.0,372.0,126.0,173.0
00715.jpg,glass,30,979.0,463.0,180.0,194.0
00716.jpg,glass,30,695.0,342.0,181.0,157.0
00716.jpg,glass,30,763.0,593.0,187.0,193.0
00716.jpg,glass,30,978.0,457.0,209.0,183.0
00717.jpg,glass,30,695.0,337.0,182.0,161.0
00717.jpg,glass,30,765.0,591.0,193.0,191.0
00717.jpg,glass,30,965.0,460.0,213.0,200.0
00718.jpg,glass,30,689.0,333.0,186.0,168.0
00718.jpg,glass,30,966.0,452.0,198.0,206.0
00719.jpg,glass,30,512.0,151.0,187.0,203.0
00719.jpg,glass,30,724.0,104.0,199.0,181.0
00719.jpg,glass,30,904.0,195.0,222.0,203.0
00720.jpg,glass,30,194.0,229.0,215.0,167.0
00720.jpg,glass,30,717.0,109.0,194.0,186.0
00721.jpg,glass,30,302.0,573.0,197.0,170.0
00721.jpg,glass,30,731.0,116.0,185.0,170.0
00721.jpg,glass,30,906.0,189.0,228.0,210.0
00722.jpg,glass,30,724.0,97.0,197.0,198.0
00722.jpg,glass,30,914.0,187.0,209.0,209.0
00723.jpg,glass,30,712.0,97.0,200.0,188.0
00723.jpg,glass,30,623.0,730.0,191.0,204.0
00724.jpg,glass,30,253.0,407.0,237.0,213.0
00724.jpg,glass,30,917.0,189.0,201.0,215.0
00725.jpg,glass,30,253.0,409.0,253.0,199.0
00725.jpg,glass,30,893.0,632.0,164.0,199.0
00725.jpg,glass,30,1250.0,711.0,189.0,217.0
00726.jpg,glass,30,328.0,733.0,235.0,221.0
00726.jpg,glass,30,877.0,629.0,197.0,194.0
00727.jpg,glass,30,874.0,628.0,207.0,194.0
00727.jpg,glass,30,1248.0,713.0,203.0,221.0
00728.jpg,glass,30,153.0,575.0,247.0,198.0
00728.jpg,glass,30,664.0,605.0,189.0,171.0
00729.jpg,glass,30,441.0,787.0,223.0,229.0
00730.jpg,glass,30,594.0,765.0,183.0,188.0
00731.jpg,glass,30,496.0,285.0,249.0,203.0
00731.jpg,glass,30,1159.0,605.0,200.0,228.0
00732.jpg,glass,30,626.0,597.0,203.0,203.0
00732.jpg,glass,30,1044.0,835.0,181.0,203.0
00733.jpg,glass,30,357.0,591.0,243.0,218.0
00733.jpg,glass,30,1041.0,841.0,187.0,199.0
00734.jpg,glass,30,241.0,337.0,242.0,187.0
00734.jpg,glass,30,496.0,290.0,222.0,177.0
00735.jpg,glass,100,651.0,624.0,223.0,205.0
00735.jpg,glass,100,1049.0,836.0,163.0,201.0
00736.jpg,glass,100,344.0,623.0,225.0,219.0
00736.jpg,glass,100,1055.0,851.0,152.0,179.0
00737.jpg,glass,100,518.0,610.0,199.0,203.0
00737.jpg,glass,100,695.0,792.0,157.0,180.0
00737.jpg,glass,100,900.0,803.0,144.0,198.0
00738.jpg,glass,100,241.0,109.0,201.0,159.0
00738.jpg,glass,100,210.0,267.0,250.0,175.0
00738.jpg,glass,100,243.0,446.0,248.0,183.0
00738.jpg,glass,0,276.0,635.0,233.0,175.0
00738.jpg,glass,0,314.0,786.0,211.0,201.0
00739.jpg,glass,100,355.0,76.0,187.0,165.0
00739.jpg,glass,100,356.0,274.0,229.0,161.0
00739.jpg,glass,100,401.0,454.0,239.0,192.0
00739.jpg,glass,0,454.0,809.0,209.0,206.0
00740.jpg,glass,100,588.0,112.0,179.0,144.0
00740.jpg,glass,100,596.0,291.0,198.0,152.0
00740.jpg,glass,0,666.0,639.0,199.0,185.0
00740.jpg,glass,0,675.0,823.0,203.0,192.0
00741.jpg,glass,100,883.0,81.0,147.0,158.0
00741.jpg,glass,100,861.0,254.0,192.0,191.0
00741.jpg,glass,100,857.0,449.0,189.0,195.0
00741.jpg,glass,0,897.0,603.0,180.0,187.0
00741.jpg,glass,0,906.0,790.0,167.0,189.0
00742.jpg,glass,100,1151.0,110.0,177.0,163.0
00742.jpg,glass,100,1130.0,308.0,182.0,173.0
00742.jpg,glass,100,1106.0,491.0,215.0,194.0
00742.jpg,glass,0,1125.0,662.0,155.0,186.0
00742.jpg,glass,0,1100.0,826.0,176.0,204.0
00743.jpg,glass,30,1403.0,384.0,193.0,175.0
00743.jpg,glass,100,1381.0,538.0,201.0,195.0
00743.jpg,glass,100,1363.0,723.0,177.0,171.0
00743.jpg,glass,0,1377.0,879.0,195.0,191.0
00744.jpg,glass,100,32.0,117.0,270.0,194.0
00744.jpg,glass,100,175.0,849.0,182.0,165.0
00745.jpg,glass,100,191.0,132.0,267.0,188.0
00745.jpg,glass,0,217.0,378.0,243.0,171.0
00745.jpg,glass,100,235.0,557.0,231.0,189.0
00745.jpg,glass,0,267.0,747.0,212.0,179.0
00745.jpg,glass,100,301.0,877.0,165.0,150.0
00746.jpg,glass,100,434.0,183.0,248.0,197.0
00746.jpg,glass,0,417.0,405.0,230.0,181.0
00746.jpg,glass,100,455.0,591.0,195.0,165.0
00746.jpg,glass,0,461.0,730.0,193.0,180.0
00746.jpg,glass,100,485.0,881.0,150.0,156.0
00747.jpg,glass,100,598.0,87.0,211.0,200.0
00747.jpg,glass,0,611.0,325.0,197.0,177.0
00747.jpg,glass,100,644.0,508.0,195.0,167.0
00747.jpg,glass,0,672.0,679.0,198.0,181.0
00747.jpg,glass,100,723.0,864.0,171.0,151.0
00748.jpg,glass,100,816.0,570.0,163.0,168.0
00749.jpg,glass,100,918.0,129.0,197.0,194.0
00749.jpg,glass,0,917.0,330.0,185.0,168.0
00749.jpg,glass,100,914.0,518.0,186.0,193.0
00749.jpg,glass,0,905.0,706.0,180.0,180.0
00749.jpg,glass,100,931.0,870.0,150.0,149.0
00750.jpg,glass,100,1153.0,117.0,217.0,204.0
00750.jpg,glass,0,1139.0,321.0,199.0,169.0
00750.jpg,glass,0,1123.0,688.0,223.0,201.0
00750.jpg,glass,100,1139.0,844.0,181.0,182.0
00751.jpg,glass,0,1330.0,419.0,237.0,181.0
00751.jpg,glass,100,1328.0,895.0,165.0,121.0
00752.jpg,glass,0,29.0,128.0,267.0,164.0
00752.jpg,glass,100,79.0,328.0,248.0,161.0
00752.jpg,glass,0,107.0,500.0,241.0,161.0
00752.jpg,glass,100,96.0,681.0,271.0,185.0
00752.jpg,glass,100,132.0,858.0,242.0,157.0
00753.jpg,glass,0,191.0,175.0,253.0,187.0
00753.jpg,glass,100,241.0,370.0,243.0,161.0
00753.jpg,glass,0,241.0,551.0,252.0,195.0
00753.jpg,glass,100,270.0,710.0,224.0,204.0
00753.jpg,glass,100,267.0,856.0,234.0,161.0
00754.jpg,glass,0,375.0,152.0,224.0,182.0
00754.jpg,glass,100,446.0,324.0,183.0,158.0
00754.jpg,glass,0,441.0,519.0,227.0,185.0
00754.jpg,glass,100,473.0,671.0,246.0,217.0
00754.jpg,glass,100,506.0,826.0,231.0,189.0
00755.jpg,glass,100,617.0,362.0,179.0,157.0
00755.jpg,glass,0,633.0,539.0,206.0,186.0
00755.jpg,glass,100,682.0,859.0,216.0,156.0
00756.jpg,glass,0,884.0,174.0,188.0,167.0
00756.jpg,glass,100,886.0,364.0,175.0,165.0
00756.jpg,glass,0,884.0,529.0,191.0,206.0
00756.jpg,glass,100,936.0,864.0,168.0,157.0
00757.jpg,glass,0,1208.0,115.0,209.0,186.0
00757.jpg,glass,0,1187.0,483.0,186.0,180.0
00757.jpg,glass,100,1148.0,834.0,192.0,177.0
00758.jpg,glass,0,1443.0,109.0,249.0,198.0
00758.jpg,glass,100,1430.0,332.0,193.0,175.0
00758.jpg,glass,0,1413.0,521.0,221.0,198.0
00758.jpg,glass,100,1383.0,696.0,243.0,216.0
00759.jpg,glass,100,511.0,600.0,224.0,224.0
00759.jpg,glass,100,931.0,415.0,157.0,183.0
00759.jpg,glass,100,881.0,778.0,187.0,231.0
00760.jpg,glass,100,188.0,117.0,259.0,177.0
00760.jpg,glass,100,473.0,104.0,254.0,185.0
00760.jpg,glass,0,803.0,146.0,198.0,199.0
00760.jpg,glass,100,1139.0,111.0,165.0,188.0
00760.jpg,glass,0,1342.0,152.0,224.0,192.0
00761.jpg,glass,100,217.0,292.0,255.0,192.0
00761.jpg,glass,100,489.0,306.0,239.0,198.0
00761.jpg,glass,0,777.0,309.0,209.0,189.0
00761.jpg,glass,0,1369.0,310.0,229.0,187.0
00762.jpg,glass,100,271.0,460.0,249.0,197.0
00762.jpg,glass,100,514.0,457.0,231.0,225.0
00762.jpg,glass,0,785.0,472.0,183.0,206.0
00762.jpg,glass,100,1056.0,464.0,191.0,192.0
